Task,Vanilla,Vanilla_upper_se,Vanilla_down_se,A-GEM,A-GEM_upper_se,A-GEM_down_se,GSS,GSS_upper_se,GSS_down_se,DER,DER_upper_se,DER_down_se,Joint,Joint_upper_se,Joint_down_se,Dual-LS,Dual-LS_upper_se,Dual-LS_down_se
1,43.539898132427844,47.88550539840501,39.19429086645068,21.34974533106961,29.429809573286448,13.269681088852773,19.159592529711375,28.06433674491564,10.254848314507111,24.8981324278438,30.95624422999852,18.840020625689082,4.533106960950764,6.796901526908283,2.2693123949932454,7.4787775891341255,8.961824468979819,5.995730709288433
2,36.75774877650897,40.90743448103059,32.608063071987345,19.579934747145188,22.7022837788926,16.457585715397776,24.979608482871125,32.94137531026711,17.017841655475134,18.60522022838499,21.110182524800123,16.100257931969857,4.69820554649266,5.8720203418074055,3.524390751177914,8.425774877650898,9.339573748237086,7.5119760070647095
3,36.84873949579833,43.50412740812475,30.1933515834719,10.88235294117647,13.422352989984011,8.342352892368927,22.016806722689076,34.98572214777377,9.047891297604384,10.588235294117649,13.30979446532014,7.866676122915157,3.1512605042016806,4.258500581291449,2.044020427111912,4.957983193277311,6.410790193825203,3.5051761927294187
4,47.67976989453499,47.89676248254097,47.46277730652901,17.957813998082454,29.710945651069984,6.204682345094922,8.418024928092041,21.429795645221194,-4.593745789037111,28.23585810162992,42.55404866549813,13.917667537761712,7.123681687440074,18.490614798705572,-4.243251423825425,1.1984659635666346,1.6621482303786164,0.7347836967546528
5,63.89084507042253,67.3392829739551,60.442407166889964,30.440140845070424,36.154337630139956,24.72594406000089,49.87676056338028,57.66494057333682,42.08858055342374,35.440140845070424,41.450774014903246,29.429507675237602,7.535211267605632,9.295383368100229,5.775039167111035,16.161971830985912,18.81231988679773,13.511623775174092
6,13.633093525179856,16.34064333759193,10.92554371276778,5.12589928057554,6.550312274642293,3.701486286508787,10.053956834532375,13.034061644209636,7.073852024855114,5.143884892086331,7.096150093762192,3.1916196904104694,1.8705035971223019,3.0023117066584364,0.7386954875861671,2.8956834532374103,3.728347988271783,2.0630189182030376
7,17.95737704918033,20.313071593050275,15.601682505310384,10.468852459016393,12.209479620068578,8.728225297964208,12.219672131147542,16.034679797728742,8.404664464566341,10.304918032786883,11.431507937552968,9.178328128020798,4.219672131147542,4.773512836054339,3.665831426240745,5.085245901639344,5.470853993986837,4.699637809291851
8,0.0,0.0,0.0,0.00922509225092251,0.03839739538900719,-0.01994721088716217,0.046125461254612546,0.11135671413160032,-0.01910579162237523,0.08302583025830258,0.2594050479667895,-0.09335338745018433,0.00922509225092251,0.03839739538900719,-0.01994721088716217,0.0,0.0,0.0
